Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-March-2016,554.00,577.00,554.00,559.10,565.504848936963819470,5362,518,3032237.00,1509,28.14,23.00,5.10
9-March-2016,547.00,552.00,545.65,548.15,546.735045146726862302,3544,103,1937629.00,2827,79.77,6.35,1.15
8-March-2016,549.00,553.00,543.95,548.55,549.129411764705882352,850,88,466760.00,573,67.41,9.05,-0.45
4-March-2016,547.10,552.05,530.00,546.35,542.389100609756097560,5248,261,2846458.00,3550,67.64,22.05,-0.75
3-March-2016,510.00,560.00,507.00,550.60,542.080676963522839303,6086,321,3299103.00,3170,52.09,53.00,40.60
2-March-2016,500.00,520.00,496.55,506.25,502.434210526315789473,760,83,381850.00,421,55.39,23.45,6.25
1-March-2016,482.00,498.80,482.00,493.60,490.792393736017897091,2235,116,1096921.00,1367,61.16,16.80,11.60
29-February-2016,483.80,484.00,470.00,477.50,479.791695662259336580,4311,243,2068382.00,3457,80.19,14.00,-6.30
26-February-2016,485.00,485.00,476.05,479.55,480.492401215805471124,329,116,158082.00,191,58.05,8.95,-5.45
25-February-2016,494.75,494.75,475.00,482.15,479.887900355871886120,2248,129,1078788.00,1247,55.47,19.75,-12.60
24-February-2016,470.80,495.00,467.00,483.90,478.701949860724233983,1795,127,859270.00,954,53.15,28.00,13.10
23-February-2016,455.00,475.75,445.00,473.90,469.315126050420168067,1190,145,558485.00,769,64.62,30.75,18.90
22-February-2016,454.00,457.00,449.95,454.15,453.469135802469135802,324,43,146924.00,201,62.04,7.05,0.15
19-February-2016,455.00,459.95,445.00,453.40,452.308310991957104557,373,56,168711.00,223,59.79,14.95,-1.60
18-February-2016,450.00,453.00,441.25,452.30,450.501377410468319559,1815,154,817660.00,1114,61.38,11.75,2.30
17-February-2016,435.00,449.00,425.00,445.50,435.958448753462603878,361,59,157381.00,251,69.53,24.00,10.50
16-February-2016,453.00,455.00,431.75,434.95,446.893967093235831809,1094,102,488902.00,588,53.75,23.25,-18.05
15-February-2016,452.00,455.00,442.50,453.00,450.949956859361518550,1159,153,522651.00,847,73.08,12.50,1.00
12-February-2016,431.00,450.00,425.00,444.80,438.312346688470973017,1223,300,536056.00,814,66.56,25.00,13.80
11-February-2016,447.00,454.00,429.00,437.25,439.196055412068560694,4259,342,1870536.00,2362,55.46,25.00,-9.75
10-February-2016,451.00,457.00,445.00,447.55,448.828571428571428571,700,118,314180.00,401,57.29,12.00,-3.45
9-February-2016,465.00,465.00,440.05,450.75,446.272624753312658584,3547,547,1582929.00,2170,61.18,24.95,-14.25
8-February-2016,470.00,471.00,455.00,464.95,465.885558583106267029,2569,269,1196860.00,1771,68.94,16.00,-5.05
5-February-2016,465.00,471.70,462.00,465.00,465.100941681810672393,6053,628,2815256.00,4956,81.88,9.70,0.00
4-February-2016,463.30,491.00,461.00,469.85,472.678396072013093289,1222,155,577613.00,862,70.54,30.00,6.55
3-February-2016,460.00,469.45,453.15,459.75,459.655574043261231281,601,147,276253.00,231,38.44,16.30,-0.25
2-February-2016,490.00,490.00,468.00,470.55,475.456685499058380414,1062,124,504935.00,581,54.71,22.00,-19.45
1-February-2016,495.95,502.25,488.05,492.60,496.575396825396825396,252,48,125137.00,196,77.78,14.20,-3.35
29-January-2016,501.00,510.00,487.80,497.30,499.029296875000000000,1536,109,766509.00,822,53.52,22.20,-3.70
28-January-2016,507.00,511.00,500.00,504.15,506.429648241206030150,398,78,201559.00,208,52.26,11.00,-2.85
27-January-2016,529.95,529.95,500.30,505.80,509.657728706624605678,634,102,323123.00,320,50.47,29.65,-24.15
25-January-2016,515.15,522.90,504.45,506.35,514.098729227761485826,1023,179,525923.00,363,35.48,18.45,-8.80
22-January-2016,454.00,528.80,452.00,509.30,491.822818086225026288,1902,225,935447.00,480,25.24,76.80,55.30
21-January-2016,460.00,471.00,451.00,455.55,459.431554524361948955,431,62,198015.00,144,33.41,20.00,-4.45
20-January-2016,473.75,473.75,455.00,456.80,459.121212121212121212,330,45,151510.00,199,60.30,18.75,-16.95
19-January-2016,467.00,481.10,467.00,473.75,472.555555555555555555,405,42,191385.00,320,79.01,14.10,6.75
18-January-2016,500.00,500.00,464.00,467.15,472.208708708708708708,2664,117,1257964.00,1740,65.32,36.00,-32.85
15-January-2016,515.00,516.50,488.00,500.00,505.962096774193548387,1240,131,627393.00,483,38.95,28.50,-15.00
14-January-2016,516.40,520.00,511.05,512.60,515.813348416289592760,884,73,455979.00,430,48.64,8.95,-3.80
13-January-2016,535.00,538.00,515.00,522.15,524.474418604651162790,2150,126,1127620.00,1185,55.12,23.00,-12.85
12-January-2016,545.00,546.00,523.10,527.60,531.945062586926286509,1438,121,764937.00,388,26.98,22.90,-17.40
11-January-2016,560.00,560.00,531.90,535.25,539.450000000000000000,2420,150,1305469.00,1276,52.73,28.10,-24.75
8-January-2016,565.40,570.00,562.00,563.65,567.328557784145176695,1047,72,593993.00,804,76.79,8.00,-1.75
7-January-2016,579.00,579.00,560.30,565.60,569.359932088285229202,1178,84,670706.00,790,67.06,18.70,-13.40
6-January-2016,582.00,583.25,575.00,578.45,579.371548117154811715,1195,97,692349.00,652,54.56,8.25,-3.55
5-January-2016,585.00,586.00,575.65,581.05,582.160007833920877399,5106,113,2972509.00,4384,85.86,10.35,-3.95
4-January-2016,593.00,593.00,572.00,578.50,582.559834123222748815,1688,120,983361.00,1075,63.68,21.00,-14.50
1-January-2016,580.00,615.00,577.85,593.10,588.547125668449197860,5984,320,3521866.00,2961,49.48,37.15,13.10
31-December-2015,601.50,609.90,575.00,586.70,592.235951363785737758,3043,229,1802174.00,2000,65.72,34.90,-14.80
30-December-2015,614.90,615.00,595.20,603.25,609.613467261904761904,2688,154,1638641.00,2075,77.19,19.80,-11.65
29-December-2015,615.00,616.00,609.50,614.95,614.338186631369953673,1511,69,928265.00,1110,73.46,6.50,-0.05
28-December-2015,630.00,630.00,612.00,613.60,616.845080500894454382,2795,292,1724082.00,2116,75.71,18.00,-16.40
24-December-2015,621.90,629.00,618.70,623.10,624.876851851851851851,1080,116,674867.00,653,60.46,10.30,1.20
23-December-2015,644.00,647.00,615.10,622.15,626.978471801091570648,3298,197,2067775.00,2453,74.38,31.90,-21.85
22-December-2015,648.00,650.00,642.00,644.25,643.323770491803278688,488,62,313942.00,365,74.80,8.00,-3.75
21-December-2015,648.00,654.45,646.00,648.30,648.414698162729658792,762,39,494092.00,479,62.86,8.45,0.30
18-December-2015,655.35,658.00,645.00,647.65,649.232989690721649484,485,75,314878.00,245,50.52,13.00,-7.70
17-December-2015,643.50,665.00,639.00,663.55,659.603787066809574848,2799,109,1846231.00,2128,76.03,26.00,20.05
16-December-2015,660.00,665.00,630.00,642.10,646.764970059880239520,668,74,432039.00,285,42.66,35.00,-17.90
15-December-2015,649.10,657.05,649.05,655.85,655.379496402877697841,1668,82,1093173.00,1535,92.03,8.00,6.75
14-December-2015,655.00,658.20,644.10,647.45,648.714953271028037383,642,55,416475.00,544,84.74,14.10,-7.55
11-December-2015,660.00,674.00,645.30,651.85,662.613004719454640797,1907,171,1263603.00,587,30.78,28.70,-8.15
10-December-2015,650.00,674.00,640.60,645.30,643.667765869744435284,2426,432,1561538.00,2070,85.33,33.40,-4.70
9-December-2015,652.00,658.25,635.00,644.15,645.979166666666666666,960,102,620140.00,,,23.25,-7.85
8-December-2015,658.35,665.00,649.00,656.00,655.209856915739268680,629,130,412127.00,325,51.67,16.00,-2.35
7-December-2015,660.00,661.00,651.00,654.15,657.255900621118012422,805,74,529091.00,380,47.20,10.00,-5.85
4-December-2015,670.00,670.00,651.40,654.70,656.959701492537313432,670,145,440163.00,268,40.00,18.60,-15.30
3-December-2015,680.00,685.55,661.00,669.60,673.309309309309309309,666,104,448424.00,278,41.74,24.55,-10.40
2-December-2015,693.00,693.00,676.45,680.00,683.023370233702337023,813,91,555298.00,399,49.08,16.55,-13.00
1-December-2015,691.90,695.00,685.00,687.75,687.293213828425096030,1562,49,1073552.00,1367,87.52,10.00,-4.15
30-November-2015,685.00,701.90,681.70,691.90,691.282728272827282728,1818,122,1256752.00,739,40.65,20.20,6.90
27-November-2015,640.50,742.05,640.50,711.15,696.929285165257494235,2602,247,1813410.00,1137,43.70,101.55,70.65
26-November-2015,645.50,656.70,644.50,653.60,649.893229166666666666,384,62,249559.00,217,56.51,12.20,8.10
24-November-2015,655.00,656.00,646.00,646.45,652.980609418282548476,361,39,235726.00,195,54.02,10.00,-8.55
23-November-2015,665.00,668.00,649.00,650.40,659.687500000000000000,368,62,242765.00,225,61.14,19.00,-14.60
20-November-2015,645.00,669.55,642.20,661.10,654.943681318681318681,728,95,476799.00,351,48.21,27.35,16.10
19-November-2015,646.20,651.90,645.10,647.90,648.078571428571428571,140,40,90731.00,127,90.71,6.80,1.70
18-November-2015,645.75,652.00,637.35,648.35,645.477744807121661721,337,46,217526.00,137,40.65,14.65,2.60
17-November-2015,645.00,647.00,640.00,645.10,642.679405520169851380,471,40,302702.00,393,83.44,7.00,0.10
16-November-2015,645.00,665.00,635.05,642.75,646.311639549436795994,799,80,516403.00,428,53.57,29.95,-2.25
13-November-2015,650.00,654.70,645.00,650.15,649.123966942148760330,363,36,235632.00,304,83.75,9.70,0.15
11-November-2015,662.75,662.75,650.05,650.20,652.317073170731707317,41,8,26745.00,20,48.78,12.70,-12.55
10-November-2015,650.00,679.40,638.10,658.35,654.006711409395973154,745,115,487235.00,265,35.57,41.30,8.35
9-November-2015,647.00,650.00,625.95,645.25,644.654244306418219461,483,77,311368.00,234,48.45,24.05,-1.75
6-November-2015,654.95,665.00,641.05,647.65,652.235014272121788772,1051,117,685499.00,450,42.82,23.95,-7.30
5-November-2015,648.00,657.95,644.00,650.70,650.163958232487379849,14461,166,9402021.00,426,2.95,13.95,2.70
4-November-2015,652.05,655.00,645.10,646.90,651.019607843137254901,306,52,199212.00,210,68.63,9.90,-5.15
3-November-2015,660.00,662.95,648.00,651.45,654.686690223792697290,849,110,555829.00,495,58.30,14.95,-8.55
2-November-2015,670.00,670.00,648.90,662.75,657.605988967691095350,2538,260,1669004.00,1015,39.99,21.10,-7.25
30-October-2015,662.95,690.00,646.00,677.80,665.583016914049016223,2897,317,1928194.00,918,31.69,44.00,14.85
29-October-2015,641.00,689.00,630.00,661.85,660.710961737331954498,13538,262,8944705.00,11440,84.50,59.00,20.85
28-October-2015,640.00,649.80,630.00,640.50,641.113133940182054616,769,91,493016.00,340,44.21,19.80,0.50
