Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-June-2017,1340.00,1345.00,1328.10,1329.90,1332.542475159964625708,96115,3131,128077320.00,27339,28.44,16.90,-10.10
7-June-2017,1312.80,1343.20,1308.60,1339.20,1328.533061790449779010,161546,4683,214619202.00,53582,33.17,34.60,26.40
6-June-2017,1338.90,1338.90,1310.90,1313.40,1320.317324654028671519,120747,3988,159424356.00,43560,36.08,28.00,-25.50
5-June-2017,1325.00,1340.50,1315.75,1328.90,1324.159957264632300942,263014,3488,348272607.00,188336,71.61,24.75,3.90
2-June-2017,1330.05,1338.80,1316.60,1324.75,1325.887195721772102090,167733,5133,222395037.00,70969,42.31,22.20,-5.30
1-June-2017,1338.00,1339.95,1323.05,1328.50,1329.418269332711350480,141483,4392,188090085.00,61769,43.66,16.90,-9.50
31-May-2017,1368.00,1368.00,1336.00,1340.60,1354.208422180528963652,468501,3280,634448000.00,43368,9.26,32.00,-27.40
30-May-2017,1356.55,1364.30,1349.00,1358.85,1357.306474754258501740,131032,4000,177850582.00,44338,33.84,15.30,2.30
29-May-2017,1337.30,1365.90,1336.00,1356.55,1352.178447988374378579,452793,7297,612256936.00,273576,60.42,29.90,19.25
26-May-2017,1302.00,1344.05,1301.00,1335.80,1326.745147178301356165,320020,9974,424584982.00,94334,29.48,43.05,33.80
25-May-2017,1300.00,1311.75,1297.80,1302.90,1303.953156879217865748,108319,3824,141242902.00,34540,31.89,13.95,2.90
24-May-2017,1305.65,1313.50,1295.00,1297.00,1303.170460064759848893,148240,4124,193181989.00,34313,23.15,18.50,-8.65
23-May-2017,1324.00,1330.25,1301.50,1304.40,1312.360838577539930297,242172,5459,317817049.00,107905,44.56,28.75,-19.60
22-May-2017,1322.55,1333.35,1315.05,1323.75,1322.830565503306060961,221714,4582,293290056.00,131370,59.25,18.30,1.20
19-May-2017,1339.00,1339.00,1311.10,1318.50,1322.558161603467511316,155962,4820,206268816.00,44775,28.71,27.90,-20.50
18-May-2017,1346.80,1352.00,1323.30,1327.05,1335.856128530707437159,115770,3357,154652064.00,43231,37.34,28.70,-19.75
17-May-2017,1356.00,1364.85,1348.05,1352.40,1354.102976396874420404,124009,3540,167920956.00,38205,30.81,16.80,-3.60
16-May-2017,1345.00,1377.00,1341.80,1356.40,1359.889389593293147647,360825,7104,490682089.00,181866,50.40,35.20,11.40
15-May-2017,1354.50,1356.05,1334.50,1343.65,1344.340962871732421847,144526,4968,194292222.00,52931,36.62,21.55,-10.85
12-May-2017,1363.90,1363.90,1344.20,1350.85,1353.369796529822797278,389836,4123,527592268.00,297979,76.44,19.70,-13.05
11-May-2017,1361.60,1374.95,1352.25,1356.70,1360.013006449866473708,384194,4713,522508837.00,240652,62.64,22.70,-4.90
10-May-2017,1333.00,1363.00,1331.45,1359.50,1352.988800982703273541,452629,8244,612401968.00,167364,36.98,31.55,26.50
9-May-2017,1323.00,1333.00,1321.00,1330.60,1328.659498051849110816,183764,4441,244159784.00,72831,39.63,12.00,7.60
8-May-2017,1328.60,1339.60,1320.00,1321.95,1329.388276446164333569,580916,5138,772262920.00,442947,76.25,19.60,-6.65
5-May-2017,1361.00,1367.65,1325.05,1328.60,1343.476263634026613130,326756,9002,438988930.00,141416,43.28,42.60,-32.40
4-May-2017,1373.10,1379.50,1354.65,1358.75,1364.252010022985784328,202734,6072,276580267.00,64647,31.89,24.85,-14.35
3-May-2017,1375.25,1380.50,1365.00,1370.25,1370.942688074681494140,235239,4589,322499187.00,45943,19.53,15.50,-5.00
2-May-2017,1400.10,1402.00,1366.75,1370.90,1376.139386631716906946,286125,7663,393747882.00,121597,42.50,35.25,-29.20
28-April-2017,1409.05,1420.80,1390.50,1394.80,1403.238047905162739963,382297,5952,536453696.00,77456,20.26,30.30,-14.25
27-April-2017,1420.00,1424.70,1402.75,1408.05,1407.564016370024896388,269517,5885,379362431.00,114964,42.66,21.95,-11.95
26-April-2017,1435.10,1440.00,1403.15,1416.35,1422.112305179684459670,313494,9494,445823675.00,113313,36.15,36.85,-18.75
25-April-2017,1459.70,1465.00,1427.65,1432.50,1442.879336369157009038,627397,16687,905258167.00,167022,26.62,37.35,-27.20
24-April-2017,1410.00,1433.75,1400.10,1416.40,1417.986197467975129223,533960,14474,757147910.00,95816,17.94,33.65,6.40
21-April-2017,1375.20,1420.00,1373.05,1399.75,1404.983146901569301689,720639,19098,1012485650.00,202493,28.10,46.95,24.55
20-April-2017,1376.50,1386.90,1365.50,1369.40,1370.956889088957373870,288790,5348,395918640.00,160088,55.43,21.40,-7.10
19-April-2017,1371.00,1382.70,1358.25,1369.85,1369.987992719957852387,208790,6130,286039793.00,69643,33.36,24.45,-1.15
18-April-2017,1395.50,1410.00,1368.35,1370.45,1393.513839519516842539,358972,8648,500232450.00,100493,27.99,41.65,-25.05
17-April-2017,1367.70,1394.25,1365.00,1391.00,1379.502442606525648924,321378,8358,443341736.00,113007,35.16,29.25,23.30
13-April-2017,1352.00,1373.00,1348.00,1364.35,1365.041298844115745524,331002,9011,451831400.00,107697,32.54,25.00,12.35
12-April-2017,1388.80,1388.80,1351.05,1354.15,1363.660460589885552592,578519,10966,788903486.00,178050,30.78,37.75,-34.65
11-April-2017,1386.00,1400.30,1371.00,1374.10,1385.484628540212309795,364279,10098,504702955.00,85597,23.50,29.30,-11.90
10-April-2017,1416.00,1424.70,1378.00,1381.05,1395.771143275783206319,386967,9783,540117372.00,145746,37.66,46.70,-34.95
7-April-2017,1424.10,1433.75,1402.65,1405.55,1419.227064605343133685,672901,13510,954999311.00,275957,41.01,31.10,-18.55
6-April-2017,1409.70,1448.50,1402.70,1438.35,1429.715737626970462711,1043156,20749,1491416550.00,255690,24.51,45.80,28.65
5-April-2017,1388.00,1417.95,1380.80,1414.90,1401.903716991041018970,902558,21170,1265299415.00,290964,32.24,37.15,26.90
3-April-2017,1332.00,1380.00,1332.00,1371.20,1365.654534261590282330,999005,25037,1364295708.00,410822,41.12,48.00,39.20
31-March-2017,1270.00,1336.00,1268.95,1319.20,1306.174908166655115302,1673684,30483,2186124045.00,584998,34.95,67.05,49.20
30-March-2017,1255.00,1272.80,1254.05,1269.35,1265.490155324566286720,438308,7762,554674459.00,197630,45.09,18.75,14.35
29-March-2017,1250.05,1260.00,1234.10,1254.70,1245.714804130786801213,466255,9053,580820756.00,153478,32.92,25.90,4.65
28-March-2017,1255.05,1263.35,1237.00,1245.65,1248.700204040973076209,436677,8517,545278659.00,179728,41.16,26.35,-9.40
27-March-2017,1267.55,1278.50,1247.10,1250.75,1257.758210893394263543,888667,11812,1117728216.00,589152,66.30,31.40,-16.80
24-March-2017,1274.10,1291.65,1268.40,1286.20,1282.673145513269446143,676818,18050,868136273.00,416735,61.57,23.25,12.10
23-March-2017,1266.90,1277.75,1258.25,1274.10,1269.841418775924828578,295325,6880,375015917.00,141607,47.95,19.50,7.20
22-March-2017,1254.70,1266.00,1247.55,1259.50,1256.238293412947926326,265278,8090,333252382.00,69713,26.28,18.45,4.80
21-March-2017,1285.60,1285.60,1259.70,1263.80,1270.336729371108140710,245384,6363,311720308.00,95475,38.91,25.90,-21.80
20-March-2017,1301.00,1305.00,1277.15,1280.35,1294.668024204283425111,392188764,7284,507754252203.00,392028000,99.96,27.85,-20.65
17-March-2017,1305.00,1319.85,1298.55,1300.65,1303.658658267671800043,281621,7185,367137655.00,111546,39.61,21.30,-4.35
16-March-2017,1311.00,1311.00,1294.60,1297.35,1300.478291396567771010,306215,7513,398225960.00,132354,43.22,16.40,-13.65
15-March-2017,1289.40,1316.00,1283.25,1304.40,1283.964028845870526749,389306469,12817,499855502393.00,388938310,99.91,32.75,15.00
14-March-2017,1315.95,1319.10,1285.25,1289.40,1298.935830140282038437,596869,12512,775294530.00,292030,48.93,33.85,-26.55
10-March-2017,1293.95,1296.50,1261.50,1281.40,1282.529887098116452606,360490,8497,462339199.00,120414,33.40,35.00,-12.55
9-March-2017,1289.80,1298.00,1281.70,1287.35,1284.041776001986150006,397311380,12637,510164410001.00,396856492,99.89,16.30,-2.45
8-March-2017,1307.05,1310.00,1286.00,1291.90,1293.474065620398327683,793869,8816,1026848963.00,259467,32.68,24.00,-15.15
7-March-2017,1316.15,1326.75,1296.60,1304.80,1306.742570106027070217,1137634,19101,1486594777.00,607678,53.42,30.15,-11.35
6-March-2017,1268.00,1309.90,1265.45,1304.90,1299.028568227836883879,1196154,34540,1553838218.00,373845,31.25,44.45,36.90
3-March-2017,1237.00,1287.80,1237.00,1258.45,1268.360149110854087608,1194011,26509,1514435970.00,373635,31.29,50.80,21.45
2-March-2017,1236.00,1254.00,1225.65,1233.25,1241.070847611074335111,410896,14803,509951047.00,134217,32.66,28.35,-2.75
1-March-2017,1242.00,1244.90,1230.25,1234.15,1238.009141920970147167,822803,8805,1018637636.00,535858,65.13,14.65,-7.85
28-February-2017,1237.80,1247.85,1228.55,1238.25,1241.680658616904500548,1730900,19085,2149225052.00,1134096,65.52,19.30,0.45
27-February-2017,1187.00,1256.50,1187.00,1238.60,1241.070780231442086901,1340897,33448,1664148086.00,457703,34.13,69.50,51.60
23-February-2017,1213.90,1222.30,1179.20,1182.60,1196.635867065581310377,1089289,29427,1303482287.00,262061,24.06,43.10,-31.30
22-February-2017,1092.05,1212.00,1092.05,1207.65,1177.979625511155750053,3331421,86148,3924346062.00,1181467,35.46,119.95,115.60
21-February-2017,1072.30,1090.55,1072.30,1088.25,1083.763325731376097019,280191,8484,303660730.00,85602,30.55,18.25,15.95
20-February-2017,1070.00,1077.00,1066.25,1073.70,1074.099799138167669523,229511,4571,246517719.00,109826,47.85,10.75,3.70
17-February-2017,1066.00,1077.90,1059.00,1075.35,1071.050361698953469548,315041,7754,337424777.00,138359,43.92,18.90,9.35
16-February-2017,1052.00,1067.00,1052.00,1064.95,1061.613062105038211440,196538,6317,208647308.00,83705,42.59,15.00,12.95
15-February-2017,1053.00,1057.50,1046.05,1050.90,1052.697024342301549693,227916,5577,239926495.00,93038,40.82,11.45,-2.10
14-February-2017,1033.35,1052.50,1031.20,1048.25,1046.415031949759232473,273085,11919,285760249.00,113054,41.40,21.30,14.90
13-February-2017,1034.00,1035.00,1022.00,1028.35,1026.346863585666636712,189181,3841,194165326.00,106544,56.32,13.00,-5.65
10-February-2017,1035.00,1035.90,1025.95,1030.30,1030.980841761444777256,136547,5037,140777341.00,59006,43.21,9.95,-4.70
9-February-2017,1026.00,1034.45,1026.00,1032.70,1030.987383194047744983,141795,3424,146188856.00,65092,45.91,8.45,6.70
8-February-2017,1031.15,1038.45,1023.00,1025.65,1028.012978088738267401,192093,4366,197474097.00,83451,43.44,15.45,-5.50
7-February-2017,1040.30,1040.75,1027.60,1030.70,1032.207856429990739158,111221,3322,114803190.00,44567,40.07,13.15,-9.60
6-February-2017,1036.05,1043.90,1032.50,1040.10,1037.905306094795531625,501838,4223,520860323.00,426822,85.05,11.40,4.05
3-February-2017,1044.75,1050.10,1031.05,1033.70,1038.765253692999357739,118332,4317,122919170.00,40076,33.87,19.05,-11.05
2-February-2017,1047.05,1050.00,1038.55,1044.75,1044.302316937334998984,812495,3748,848490411.00,245141,30.17,11.45,-2.30
1-February-2017,1045.20,1050.85,1034.70,1049.20,1043.287399138315023513,253689,7810,264670537.00,70715,27.87,16.15,4.00
31-January-2017,1047.00,1053.90,1040.75,1043.40,1046.251421217000927145,163944,6732,171526643.00,70010,42.70,13.15,-3.60
30-January-2017,1025.15,1045.80,1024.90,1044.15,1035.179456206158475851,330309,11816,341929091.00,150671,45.62,20.90,19.00
27-January-2017,1019.70,1028.95,1019.00,1025.15,1024.807445025392139694,279811,6621,286752396.00,133367,47.66,9.95,5.45
25-January-2017,1035.00,1035.00,1016.10,1016.70,1018.821653533918600808,587082,10017,598131854.00,466620,79.48,18.90,-18.30
24-January-2017,1020.00,1030.00,1018.60,1027.55,1024.255342129593626599,115731,4701,118538095.00,35604,30.76,11.40,7.55
23-January-2017,1024.00,1031.00,1014.05,1015.95,1020.290940134779849505,198546,6113,202574685.00,56177,28.29,16.95,-8.05
20-January-2017,1033.00,1037.70,1024.40,1025.70,1029.469066586113148923,579325,4736,596397167.00,446110,77.01,13.30,-7.30
19-January-2017,1033.35,1044.65,1031.00,1033.75,1037.738909485258883760,237906,6313,246884313.00,79821,33.55,13.65,0.40
18-January-2017,1043.00,1048.15,1029.00,1032.45,1036.170167375269314332,330933,11937,342902902.00,138892,41.97,19.15,-10.55
17-January-2017,1068.20,1074.70,1038.00,1041.30,1049.048913382433819235,705492,16000,740095616.00,277854,39.38,36.70,-26.90
16-January-2017,1091.40,1093.85,1074.00,1077.00,1079.873407971202391665,131122,5464,141595161.00,50406,38.44,19.85,-14.40
13-January-2017,1085.70,1096.60,1085.20,1090.15,1091.172563743345474922,178450,5260,194719744.00,70877,39.72,11.40,4.45
12-January-2017,1088.45,1090.00,1079.15,1083.15,1083.946840879131811737,120619,4616,130744584.00,46612,38.64,10.85,-5.30
11-January-2017,1094.35,1095.00,1082.00,1084.10,1086.697472639061265937,88630,3229,96313997.00,28114,31.72,13.00,-10.25
10-January-2017,1079.00,1092.00,1078.25,1087.10,1088.389747170579849291,206226,7565,224454264.00,102162,49.54,13.75,8.10
9-January-2017,1079.00,1085.70,1071.10,1077.10,1078.959295412906146731,236337,4114,254998003.00,152444,64.50,14.60,-1.90
6-January-2017,1075.30,1085.00,1072.55,1072.70,1074.794026479233343948,436493,4700,469140069.00,64092,14.68,12.45,-2.60
5-January-2017,1073.00,1079.50,1069.00,1077.40,1077.591148979860141611,159733,3363,172126867.00,92638,58.00,10.50,4.40
4-January-2017,1092.15,1092.45,1065.35,1068.95,1074.889294420937596323,142748,5226,153438297.00,36616,25.65,27.10,-23.20
3-January-2017,1084.15,1097.00,1081.25,1090.65,1091.875078402151605926,199293,5331,217603060.00,80355,40.32,15.75,6.50
2-January-2017,1081.35,1089.45,1073.15,1083.10,1085.766292970095164173,182947,4717,198637686.00,77305,42.26,16.30,1.75
30-December-2016,1066.80,1084.70,1064.00,1080.10,1079.653093520335232124,653398,8434,705443172.00,405098,62.00,20.70,13.30
29-December-2016,1051.65,1068.60,1049.50,1064.95,1058.232604434025181382,98962,3809,104724815.00,26451,26.73,19.10,13.30
28-December-2016,1068.00,1069.90,1048.40,1052.20,1062.748462353025090667,546777,4664,581086416.00,453772,82.99,21.50,-15.80
27-December-2016,1047.10,1066.70,1047.10,1064.40,1054.960411674336194760,560443,7152,591245178.00,417160,74.43,19.60,17.30
26-December-2016,1055.60,1066.00,1045.00,1047.10,1050.924167059499233299,369114,4495,387910823.00,272167,73.74,21.00,-8.50
23-December-2016,1050.60,1068.45,1050.60,1058.15,1059.567041629033582395,304475,4166,322611675.00,172678,56.71,17.85,7.55
22-December-2016,1059.90,1061.55,1050.35,1053.95,1058.371555104681157070,622987,5426,659351720.00,517903,83.13,11.20,-5.95
21-December-2016,1059.00,1066.35,1056.50,1061.45,1060.869887264432459348,273117,6195,289741601.00,188109,68.87,9.85,2.45
20-December-2016,1057.30,1062.00,1054.00,1059.10,1058.854216967993273902,779055,4082,824905672.00,661760,84.94,8.00,1.80
19-December-2016,1058.00,1065.80,1055.00,1062.15,1064.146429067829614716,726659,5072,773271580.00,498840,68.65,10.80,4.15
16-December-2016,1050.00,1062.00,1050.00,1057.55,1057.665517600185282774,297923,3674,315102884.00,197989,66.46,12.00,7.55
15-December-2016,1056.75,1066.80,1051.00,1054.20,1059.207076634776605187,202780,6774,214786011.00,55039,27.14,15.80,-2.55
14-December-2016,1039.50,1064.40,1039.40,1060.00,1059.396714735569705042,519532,8586,550390494.00,318680,61.34,25.00,20.50
13-December-2016,1032.00,1042.00,1028.50,1039.90,1037.885168247342520692,97743,4028,101446010.00,37965,38.84,13.50,7.90
12-December-2016,1026.85,1040.00,1022.15,1028.10,1033.530120699135545399,110937,5237,114656731.00,32953,29.70,17.85,1.25
9-December-2016,1020.50,1029.60,1020.30,1026.40,1026.134326330270554866,117758,4063,120835526.00,40702,34.56,9.30,5.90
8-December-2016,1003.10,1021.00,1003.10,1019.55,1016.136354807381029459,123560,4625,125553808.00,45221,36.60,17.90,16.45
7-December-2016,1007.00,1007.00,995.65,999.70,1002.285054333560816840,76196,2476,76370112.00,18062,23.70,11.35,-7.30
6-December-2016,995.00,1004.90,995.00,1003.35,999.621632500785422557,101856,3728,101817461.00,30678,30.12,9.90,8.35
5-December-2016,994.00,998.75,987.55,994.10,993.655915584092379672,100455,4007,99817705.00,23283,23.18,11.20,0.10
2-December-2016,995.00,1005.60,993.05,995.30,1000.447414486445569380,190233,5476,190318113.00,82005,43.11,12.55,0.30
1-December-2016,996.15,1014.60,994.50,997.20,1005.104287018627710319,234382,9310,235578353.00,54585,23.29,20.10,1.05
30-November-2016,997.00,997.60,988.00,992.75,992.015452381930875248,267661,4785,265523848.00,185542,69.32,9.60,-4.25
29-November-2016,987.10,1002.70,987.10,995.85,991.982909080866869645,289686,4400,287363561.00,206014,71.12,15.60,8.75
28-November-2016,994.80,1000.05,984.00,986.45,990.979798752308011668,91529,5109,90703390.00,31329,34.23,16.05,-8.35
25-November-2016,991.00,996.00,985.00,993.65,990.161962304354835318,285338,5263,282530834.00,164766,57.74,11.00,2.65
24-November-2016,1006.90,1006.90,986.00,990.65,991.928783494483261580,212535,5710,210819584.00,76600,36.04,20.90,-16.25
23-November-2016,1005.00,1008.50,999.50,1007.25,1005.048814605214777868,125106,3935,125737637.00,47431,37.91,9.00,2.25
22-November-2016,994.25,1007.50,994.05,1001.10,1000.709816126170823748,133026,6591,133120424.00,44860,33.72,13.45,6.85
21-November-2016,988.00,993.70,983.50,990.90,988.474066315702433780,362810,5930,358628276.00,223498,61.60,10.20,2.90
18-November-2016,983.15,992.15,982.90,987.50,988.144681086769878416,288856,6389,285431520.00,168353,58.28,9.25,4.35
17-November-2016,987.00,998.00,975.85,981.30,986.937159839587510741,418920,8257,413447715.00,262975,62.77,22.15,-5.70
16-November-2016,989.30,996.70,982.00,985.85,991.420224064090872360,346508,7099,343535039.00,226634,65.41,14.70,-3.45
15-November-2016,1001.80,1001.80,980.55,987.60,989.568081618810761926,566144,8405,560238032.00,292189,51.61,21.25,-14.20
11-November-2016,1000.00,1017.30,995.35,1001.40,1004.087906184540938071,240131,6079,241112633.00,77255,32.17,21.95,1.40
10-November-2016,1016.55,1028.40,1008.25,1010.00,1018.279324523882269070,157104,4763,159975755.00,44802,28.52,20.15,-6.55
9-November-2016,940.00,1008.90,932.00,1005.55,976.601852023206965791,432284,14530,422169355.00,89360,20.67,76.90,65.55
8-November-2016,1003.55,1009.00,998.35,1002.85,1002.004328136119557482,154570,5046,154879809.00,54178,35.05,10.65,-0.70
7-November-2016,1011.35,1016.50,999.50,1001.95,1005.679970853447490663,164685,5842,165620406.00,51489,31.27,17.00,-9.40
4-November-2016,1021.30,1027.15,1000.55,1005.80,1012.180718038849526738,218484,6460,221145292.00,52658,24.10,26.60,-15.50
3-November-2016,1024.05,1034.50,1022.10,1025.45,1028.418777865589072961,134126,4767,137937697.00,39420,29.39,12.40,1.40
2-November-2016,1042.00,1042.05,1021.10,1024.05,1030.234004519746989824,167266,5599,172323121.00,58274,34.84,20.95,-17.95
1-November-2016,1051.00,1055.00,1047.75,1048.30,1050.095452952514455931,114140,3555,119857895.00,40380,35.38,7.25,-2.70
30-October-2016,1057.00,1065.00,1047.85,1051.20,1052.516639810935653668,46545,2151,48989387.00,18810,40.41,17.15,-5.80
28-October-2016,1050.00,1056.00,1043.95,1053.50,1051.789087244457241577,145866,4271,153420267.00,35545,24.37,12.05,3.50
27-October-2016,1053.00,1054.00,1043.20,1048.50,1048.890087233593914734,128047,4318,134307229.00,36328,28.37,10.80,-4.50
26-October-2016,1058.00,1059.20,1052.00,1054.15,1054.568293410023498053,114052,4241,120275623.00,37893,33.22,7.20,-3.85
25-October-2016,1063.20,1065.40,1054.50,1059.90,1059.259610915968657119,185050,4401,196015991.00,52798,28.53,10.90,-3.30
24-October-2016,1068.00,1074.00,1060.50,1063.55,1067.930739506622238400,142852,4242,152556042.00,36734,25.71,13.50,-4.45
21-October-2016,1099.00,1099.00,1059.00,1064.40,1070.150071559132957297,700819,21002,749981503.00,241003,34.39,40.00,-34.60
20-October-2016,1091.95,1097.80,1085.10,1088.50,1090.611551702786377708,201875,6132,220167207.00,41824,20.72,12.70,-3.45
19-October-2016,1083.15,1094.50,1081.40,1086.90,1089.879783314803915157,458730,10452,499960553.00,288393,62.87,13.10,3.75
18-October-2016,1064.00,1082.00,1062.80,1079.30,1075.201289262466030461,189876,6704,204154920.00,66338,34.94,19.20,15.30
17-October-2016,1079.00,1080.65,1058.00,1060.15,1066.696385574703073454,222193,5172,237012470.00,69795,31.41,22.65,-18.85
14-October-2016,1060.50,1081.95,1058.00,1078.20,1075.380281788770465399,285604,6527,307132910.00,135094,47.30,23.95,17.70
13-October-2016,1093.70,1093.70,1052.05,1057.70,1074.759579848278545030,580933,10799,624363307.00,397800,68.48,41.65,-36.00
10-October-2016,1115.00,1122.00,1092.80,1095.95,1104.403291000122115032,163780,5007,180879171.00,60781,37.11,29.20,-19.05
7-October-2016,1111.10,1122.65,1107.55,1109.95,1113.067286182513495654,455517,9236,507021071.00,252806,55.50,15.10,-1.15
6-October-2016,1092.00,1124.80,1092.00,1111.10,1113.469485682731123381,1709509,15966,1903486107.00,1079496,63.15,32.80,19.10
5-October-2016,1103.15,1105.80,1085.75,1089.30,1095.132568254147927886,229693,5748,251544285.00,101638,44.25,20.05,-13.85
4-October-2016,1093.90,1108.00,1092.00,1095.20,1098.243839957425191707,413390,7304,454003021.00,204003,49.35,16.00,1.30
3-October-2016,1084.50,1107.35,1076.95,1090.40,1089.310319974224647262,955952,9712,1041328379.00,710899,74.37,30.40,5.90
30-September-2016,1070.00,1093.45,1067.00,1082.10,1082.396060676627800553,184651,7490,199865515.00,58228,31.53,26.45,12.10
29-September-2016,1095.00,1110.00,1067.50,1072.55,1087.219939302673401692,389803,11004,423801594.00,90905,23.32,42.50,-22.45
28-September-2016,1110.00,1113.00,1087.30,1089.70,1093.795334645730704794,320533,8958,350597500.00,108731,33.92,25.70,-20.30
27-September-2016,1113.05,1125.70,1107.30,1110.45,1114.644249430163253916,318951,12134,355516898.00,147031,46.10,18.40,-2.60
26-September-2016,1102.50,1128.90,1102.00,1109.35,1120.893593878059181046,991973,15366,1111896181.00,631302,63.64,26.90,6.85
23-September-2016,1088.00,1109.20,1088.00,1102.95,1101.095132850033578427,1161460,14278,1278877953.00,841346,72.44,21.20,14.95
22-September-2016,1080.00,1095.50,1079.10,1087.65,1089.840598025304481494,541248,10236,589874044.00,338543,62.55,16.40,7.65
21-September-2016,1074.00,1084.50,1067.00,1071.35,1075.147569146194811887,157167,4904,168977718.00,58328,37.11,17.50,-2.65
20-September-2016,1085.05,1086.00,1069.10,1074.10,1075.944362027808871326,296596,4995,319120794.00,183455,61.85,16.90,-10.95
19-September-2016,1074.90,1087.50,1071.05,1082.35,1082.043938929121463122,1613535,8585,1745915767.00,1402580,86.93,16.45,7.45
16-September-2016,1065.00,1093.25,1059.75,1075.65,1082.883751911519449205,1299359,23246,1407054749.00,649631,50.00,33.50,10.65
15-September-2016,1047.00,1068.00,1047.00,1062.45,1056.215056691106400357,462771,8459,488785698.00,201259,43.49,21.00,15.45
14-September-2016,1046.00,1058.00,1040.65,1045.45,1052.560581095008461313,314372,7186,330895575.00,154924,49.28,17.35,-0.55
12-September-2016,1034.00,1055.65,1025.10,1046.60,1046.703021482852689010,492672,12534,515681271.00,200495,40.70,30.55,12.60
9-September-2016,1034.00,1049.65,1030.20,1043.70,1042.403442809793929231,305332,11577,318279128.00,77380,25.34,19.45,9.70
8-September-2016,1020.50,1035.50,1020.00,1032.25,1030.389764464675139629,367758,7348,378934079.00,120060,32.65,15.50,11.75
7-September-2016,1020.10,1026.75,1014.00,1017.45,1019.079503776599607814,220304,8712,224507291.00,65429,29.70,12.75,-2.65
6-September-2016,1020.00,1024.95,1014.00,1020.45,1019.227937910219738704,240877,7127,245508568.00,91963,38.18,10.95,0.45
2-September-2016,1032.00,1035.00,1003.10,1012.85,1014.115612323614848280,541854,17356,549502601.00,150607,27.79,31.90,-19.15
1-September-2016,1053.90,1072.55,1026.25,1029.15,1051.926353106199248243,1095036,29479,1151897226.00,254105,23.21,46.30,-24.75
31-August-2016,1065.90,1073.55,1047.05,1058.00,1064.907687543280872972,232493,7686,247583583.00,63731,27.41,26.50,-7.90
30-August-2016,1059.20,1070.00,1053.25,1065.80,1058.661300161767558538,1139289,10531,1206121174.00,931340,81.75,16.75,6.60
29-August-2016,1027.70,1059.95,1027.00,1057.00,1044.484255263236106135,639293,13187,667731473.00,349341,54.64,32.95,29.30
26-August-2016,1014.80,1030.00,1014.65,1027.70,1024.604995231590071397,232782,7028,238509600.00,72362,31.09,15.35,12.90
25-August-2016,1020.50,1028.50,1010.00,1013.10,1020.410788672914128236,156757,5185,159956534.00,37963,24.22,18.50,-7.40
24-August-2016,1014.50,1022.10,1011.10,1020.75,1015.086459253925130655,366612,5663,372142877.00,265119,72.32,11.00,6.25
23-August-2016,1013.00,1014.80,1005.10,1009.90,1010.281312217845817281,208441,4184,210584047.00,108186,51.90,9.70,-3.10
22-August-2016,1017.90,1020.35,1007.30,1013.90,1013.502988464693703296,179189,4855,181608587.00,51403,28.69,13.05,-4.00
19-August-2016,1011.00,1021.70,1007.25,1014.85,1014.898950333679868540,149095,4944,151316359.00,36342,24.38,14.45,3.85
18-August-2016,1015.35,1023.15,1015.15,1016.60,1019.681490160940138539,290170,3016,295880978.00,225212,77.61,8.00,1.25
17-August-2016,1023.00,1028.80,1008.20,1014.00,1018.572435164186078290,453723,5177,462149741.00,336867,74.25,20.60,-9.00
16-August-2016,1035.00,1044.00,1016.00,1024.20,1026.885025802285979032,202889,7660,208343676.00,58826,28.99,28.00,-10.80
12-August-2016,1015.00,1041.75,1014.90,1034.95,1032.496747242769189883,361232,11232,372970865.00,132073,36.56,26.85,19.95
11-August-2016,1004.00,1022.00,1000.25,1012.45,1012.780515706158792975,161720,6188,163786865.00,28837,17.83,21.75,8.45
10-August-2016,1029.95,1034.50,1001.05,1002.80,1013.986529723727847823,205341,7058,208213008.00,70395,34.28,33.45,-27.15
9-August-2016,1028.40,1033.40,1021.30,1029.85,1027.707436528737457972,188865,5957,194097965.00,66851,35.40,12.10,1.45
8-August-2016,1017.15,1033.50,1017.15,1029.65,1029.153378774442757729,266132,8335,273890647.00,130638,49.09,16.35,12.50
5-August-2016,995.20,1017.50,995.20,1014.55,1007.243889892315782253,174956,5742,176223362.00,72455,41.41,22.30,19.35
4-August-2016,1000.00,1002.00,984.50,993.15,991.072210053387262124,178507,7126,176913327.00,53259,29.84,17.50,-6.85
3-August-2016,1011.55,1013.05,992.00,994.05,998.358430836678338599,175635,9005,175346683.00,72710,41.40,21.05,-17.50
2-August-2016,1008.90,1018.50,1007.00,1011.05,1012.928829260904684975,158464,4833,160512754.00,62879,39.68,11.50,2.15
1-August-2016,1016.55,1020.85,1005.30,1009.30,1011.986025647560860161,137323,4510,138968957.00,50052,36.45,15.55,-7.25
29-July-2016,1025.80,1025.80,1012.20,1015.50,1016.996586651866241154,108105,4239,109942416.00,33938,31.39,13.60,-10.30
28-July-2016,1018.40,1029.80,1012.50,1026.05,1020.898330123595231710,205105,8141,209391352.00,68304,33.30,17.30,7.65
27-July-2016,1025.00,1026.90,1010.00,1013.05,1017.348681873090314787,168876,5413,171805776.00,63407,37.55,16.90,-11.95
